,epoch,train_loss,valid_loss,valid_acc,hidden_dim,layers,optimizer,lr,timestamp,source_file
2073,24,2.3012720527648924,2.301035317993164,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2074,25,2.3012720947265626,2.3010353912353514,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2075,26,2.3012721061706545,2.301035433959961,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2076,27,2.301272123718262,2.301035205078125,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2077,28,2.3012721084594725,2.3010352416992186,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2078,29,2.3012721405029297,2.301035433959961,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2079,30,2.301272142791748,2.3010353546142577,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2080,31,2.301272149658203,2.301035348510742,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2081,32,2.3012721435546877,2.301035210800171,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2082,33,2.301272145080566,2.30103539390564,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2083,34,2.301272149658203,2.3010352931976317,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2084,35,2.301272148132324,2.3010354614257813,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2085,36,2.3012721389770507,2.3010354248046876,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2086,37,2.3012721534729006,2.3010354248046876,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2087,38,2.3012721435546877,2.3010354248046876,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2088,39,2.301272148132324,2.3010354248046876,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2089,40,2.3012721542358396,2.3010354248046876,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2090,41,2.3012721572875976,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2091,42,2.301272154998779,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2092,43,2.3012721519470216,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2093,44,2.301272156524658,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2094,45,2.301272152709961,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2095,46,2.301272161102295,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2096,47,2.301272158050537,2.3010353790283204,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2097,48,2.301272158050537,2.301035363769531,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2098,49,2.3012721618652345,2.30103532371521,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2099,50,2.301272161102295,2.30103532371521,0.1135,1,3,Adam,0.001,20250922_034653,history_hid1_layers3_optAdam_lr0.001_20250922_034653.pkl
2100,1,2.3073402954101563,2.2806235858917234,0.1323,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2101,2,2.2453892250061034,2.188694223022461,0.2597,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2102,3,2.116842176055908,2.050814596557617,0.2456,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2103,4,2.0037801080703734,1.9519685249328613,0.3212,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2104,5,1.90254469165802,1.849066763305664,0.356,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2105,6,1.803297748184204,1.754407594871521,0.373,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2106,7,1.714762702178955,1.6669306884765624,0.4043,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2107,8,1.6271932661056518,1.5764123584747314,0.4295,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2108,9,1.5378540775299072,1.4858586669921876,0.458,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2109,10,1.4525662292480468,1.3984744092941284,0.5365,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2110,11,1.3700898681640625,1.3128934963226317,0.5664,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2111,12,1.2891961246490478,1.2316173078536987,0.5973,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2112,13,1.2137715898513795,1.161307222366333,0.6204,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2113,14,1.1461975032806397,1.0988229455947875,0.65,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2114,15,1.0816232221603395,1.0375604125976563,0.6787,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2115,16,1.0191896059036254,0.9815028705596924,0.7,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2116,17,0.9639161038398742,0.9365134036064148,0.7224,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2117,18,0.917066431427002,0.9015276391983033,0.7326,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2118,19,0.8795636753082275,0.8726177269935608,0.7433,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2119,20,0.8496634703636169,0.8506182905197144,0.7508,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2120,21,0.8259400831222534,0.8325458808898926,0.7564,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2121,22,0.8068882866859436,0.8174797946929931,0.7606,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2122,23,0.7903905241012573,0.8032319562911987,0.7631,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2123,24,0.7756791059494018,0.7913587900161743,0.766,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2124,25,0.7625046878814697,0.7802270271301269,0.7706,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2125,26,0.7504483205795288,0.7685166000366211,0.7749,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2126,27,0.7394275223731994,0.7571119174957276,0.7777,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2127,28,0.7289991827011109,0.7481333683013917,0.7784,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2128,29,0.7195981863021851,0.7392555595397949,0.7823,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2129,30,0.7112108105659485,0.7323711996078491,0.7856,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2130,31,0.7033785489082336,0.7261583388328552,0.7868,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2131,32,0.6961886428833007,0.720232949256897,0.7899,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2132,33,0.689436105632782,0.7141999479293824,0.7933,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2133,34,0.6832909338951111,0.7096824123382568,0.7954,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2134,35,0.6775383214950561,0.7053588150024414,0.7968,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2135,36,0.6722551417827606,0.7018010740280152,0.7975,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2136,37,0.667344569683075,0.697626216506958,0.7983,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2137,38,0.6625849402427674,0.6938581343650818,0.7995,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2138,39,0.6581350313663483,0.6904589067459106,0.8012,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2139,40,0.6539056789398193,0.6884563055038452,0.802,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2140,41,0.6498884774208069,0.685804330444336,0.8026,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2141,42,0.6460993289470672,0.6832936723709107,0.8033,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2142,43,0.6424808636665345,0.6816722410202026,0.8052,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2143,44,0.6390606568336487,0.6792834177017212,0.8057,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2144,45,0.6357319334030151,0.6757196488380433,0.8057,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2145,46,0.6327420732498169,0.6726945905685425,0.807,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2146,47,0.6297122784614563,0.6721843286514282,0.8063,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2147,48,0.6269604491233826,0.6629178748130798,0.8087,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2148,49,0.6242000487327576,0.6614058771133423,0.8089,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2149,50,0.6216547058582306,0.6597582675933837,0.8099,4,3,SGD,0.01,20250922_060849,history_hid4_layers3_optSGD_lr0.01_20250922_060849.pkl
2150,1,2.3080520706176757,2.303187230682373,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2151,2,2.306577506637573,2.303242852401733,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2152,3,2.3066145553588866,2.303261196899414,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2153,4,2.306629714202881,2.3032699226379396,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2154,5,2.3066375350952146,2.3032745349884034,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2155,6,2.3066421226501466,2.3032775253295896,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2156,7,2.3066449714660644,2.3032795204162597,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2157,8,2.3066468116760253,2.30328076171875,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2158,9,2.306648046875,2.303281536865234,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2159,10,2.306648885345459,2.3032819816589356,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2160,11,2.306649460983276,2.3032825340270997,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2161,12,2.3066498497009276,2.3032827629089354,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2162,13,2.306650157165527,2.3032828968048094,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2163,14,2.306650331878662,2.3032831230163575,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2164,15,2.3066504791259765,2.303283263397217,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2165,16,2.3066505935668946,2.303283443450928,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2166,17,2.3066506591796876,2.303283351898193,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2167,18,2.3066507022857667,2.3032834312438966,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2168,19,2.306650738143921,2.3032834800720217,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2169,20,2.3066507736206057,2.3032834007263183,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2170,21,2.306650788116455,2.30328344039917,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2171,22,2.306650810623169,2.3032835105895995,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2172,23,2.3066508171081543,2.30328363571167,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2173,24,2.3066508239746093,2.3032835289001463,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2174,25,2.306650825881958,2.303283571624756,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2175,26,2.3066508255004883,2.303283550262451,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2176,27,2.3066508331298827,2.3032836051940917,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2177,28,2.3066508399963377,2.3032835960388183,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2178,29,2.30665083656311,2.3032835411071777,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2179,30,2.3066508308410643,2.3032835624694825,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2180,31,2.3066508319854737,2.3032834125518797,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2181,32,2.3066508251190188,2.3032834648132323,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2182,33,2.306650821685791,2.3032833667755126,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2183,34,2.306650834274292,2.3032834465026855,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2184,35,2.3066508335113527,2.3032835289001463,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2185,36,2.3066508304595947,2.3032835136413574,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2186,37,2.306650832748413,2.3032834308624266,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2187,38,2.3066508293151857,2.3032836112976076,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2188,39,2.3066508388519287,2.3032835289001463,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2189,40,2.3066508373260497,2.303283437347412,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2190,41,2.3066508296966552,2.3032834648132323,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2191,42,2.3066508373260497,2.3032834739685057,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2192,43,2.3066508388519287,2.3032834648132323,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2193,44,2.3066508281707763,2.3032834495544434,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2194,45,2.3066508319854737,2.3032834312438966,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2195,46,2.3066508319854737,2.303283678436279,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2196,47,2.3066508312225342,2.303283504486084,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2197,48,2.306650834274292,2.3032837089538574,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2198,49,2.3066508251190188,2.3032834953308106,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2199,50,2.3066508296966552,2.3032836448669434,0.101,2,10,Adam,0.1,20250922_053108,history_hid2_layers10_optAdam_lr0.1_20250922_053108.pkl
2200,1,2.322543349838257,2.3026726539611815,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2201,2,2.3063846214294434,2.3029538146972657,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2202,3,2.306512815093994,2.3030899696350096,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2203,4,2.3065685554504394,2.3031617874145507,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2204,5,2.3065983840942383,2.303203717041016,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2205,6,2.3066161010742188,2.3032295585632325,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2206,7,2.306627279663086,2.303246181488037,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2207,8,2.3066346046447754,2.303257455444336,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2208,9,2.3066395412445067,2.3032652305603025,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2209,10,2.3066429084777833,2.3032706329345705,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2210,11,2.306645266342163,2.303274340057373,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2211,12,2.3066468723297118,2.3032768714904783,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2212,13,2.306648027038574,2.303278818511963,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2213,14,2.306648826217651,2.3032802993774415,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2214,15,2.306649407196045,2.3032810710906984,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2215,16,2.3066498199462893,2.3032818450927732,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2216,17,2.306650117492676,2.303282261657715,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2217,18,2.3066503234863283,2.3032825523376466,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2218,19,2.3066504661560057,2.303282873916626,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2219,20,2.306650573730469,2.3032831523895263,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2220,21,2.3066506587982176,2.3032831676483156,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2221,22,2.306650700378418,2.303283399963379,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2222,23,2.3066507530212403,2.303283403015137,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2223,24,2.306650752258301,2.3032835441589357,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2224,25,2.3066507843017576,2.3032835105895995,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2225,26,2.306650788116455,2.3032836051940917,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2226,27,2.306650819396973,2.303283589935303,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2227,28,2.3066508083343504,2.3032835380554197,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2228,29,2.3066508182525634,2.3032834033966063,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2229,30,2.3066508228302003,2.3032835166931154,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2230,31,2.3066508182525634,2.3032834339141846,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2231,32,2.3066508361816407,2.3032834491729735,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2232,33,2.3066508312225342,2.3032834156036377,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2233,34,2.3066508312225342,2.3032834465026855,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2234,35,2.306650834274292,2.3032835624694825,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2235,36,2.3066508350372312,2.3032834800720217,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2236,37,2.3066508281707763,2.3032835136413574,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2237,38,2.3066508319854737,2.3032836631774902,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2238,39,2.3066508281707763,2.303283571624756,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2239,40,2.3066508296966552,2.3032835594177246,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2240,41,2.3066508289337158,2.303283483123779,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2241,42,2.3066508388519287,2.3032834739685057,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2242,43,2.3066508319854737,2.3032834495544434,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2243,44,2.3066508373260497,2.3032836692810057,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2244,45,2.3066508197784423,2.3032834312438966,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2245,46,2.3066508358001707,2.3032834678649903,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2246,47,2.3066508304595947,2.303283415985107,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2247,48,2.3066508266448973,2.3032834495544434,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2248,49,2.3066508358001707,2.3032835136413574,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2249,50,2.30665083656311,2.3032834495544434,0.101,1,1,Adam,0.1,20250922_031908,history_hid1_layers1_optAdam_lr0.1_20250922_031908.pkl
2250,1,1.7695281234741211,1.4406923862457275,0.5056,4,1,Adam,0.001,20250922_060047,history_hid4_layers1_optAdam_lr0.001_20250922_060047.pkl
2251,2,1.3188577816009521,1.1241807167053222,0.6519,4,1,Adam,0.001,20250922_060047,history_hid4_layers1_optAdam_lr0.001_20250922_060047.pkl
